Building,Day,Hour,Usage_kWh
Hostel_12,Thu,21,117.33
Hostel_13,Thu,21,117.27
Hostel_14,Thu,21,221.68
Dept_1,Thu,21,48.92
Dept_2,Thu,21,44.54
Dept_3,Thu,21,62.46
Dept_4,Thu,21,38.01
Dept_5,Thu,21,43.54
Dept_6,Thu,21,54.93
Dept_7,Thu,21,42.58
Dept_8,Thu,21,49.54
Dept_9,Thu,21,58.7
Dept_10,Thu,21,56.93
Dept_11,Thu,21,35.35
Dept_12,Thu,21,43.19
Dept_13,Thu,21,51.68
Dept_14,Thu,21,48.94
Dept_15,Thu,21,40.29
Dept_16,Thu,21,73.41
Dept_17,Thu,21,35.06
Dept_18,Thu,21,67.5
Dept_19,Thu,21,28.77
Dept_20,Thu,21,48.48
Dept_21,Thu,21,64.54
Dept_22,Thu,21,70.55
Dept_23,Thu,21,37.04
Library,Thu,21,116.18
Lecture_Hall_1,Thu,21,23.03
Lecture_Hall_2,Thu,21,20.19
MAC,Thu,21,60.09
SAC,Thu,21,64.09
Gym,Thu,21,98.41
Sports_Facility,Thu,21,70.63
Residencies,Thu,21,214.72
Extras,Thu,21,40.92
Hostel_1,Thu,22,117.6
Hostel_2,Thu,22,236.24
Hostel_3,Thu,22,225.17
Hostel_4,Thu,22,284.19
Hostel_5,Thu,22,180.66
Hostel_6,Thu,22,154.55
Hostel_7,Thu,22,148.38
Hostel_8,Thu,22,190.13
Hostel_9,Thu,22,137.85
Hostel_10,Thu,22,161.86
Hostel_11,Thu,22,142.97
Hostel_12,Thu,22,124.69
Hostel_13,Thu,22,144.05
Hostel_14,Thu,22,241.47
Dept_1,Thu,22,41.27
Dept_2,Thu,22,53.48
Dept_3,Thu,22,59.85
Dept_4,Thu,22,39.8
Dept_5,Thu,22,46.61
Dept_6,Thu,22,46.15
Dept_7,Thu,22,49.93
Dept_8,Thu,22,59.39
Dept_9,Thu,22,62.39
Dept_10,Thu,22,64.5
Dept_11,Thu,22,32.12
Dept_12,Thu,22,45.79
Dept_13,Thu,22,53.45
Dept_14,Thu,22,46
Dept_15,Thu,22,40.18
Dept_16,Thu,22,62.15
Dept_17,Thu,22,47.95
Dept_18,Thu,22,66.31
Dept_19,Thu,22,37.16
Dept_20,Thu,22,33.04
Dept_21,Thu,22,63.34
Dept_22,Thu,22,73.2
Dept_23,Thu,22,42
Library,Thu,22,143.03
Lecture_Hall_1,Thu,22,25.2
Lecture_Hall_2,Thu,22,24.94
MAC,Thu,22,57.45
SAC,Thu,22,77.94
Gym,Thu,22,35.87
Sports_Facility,Thu,22,29.32
Residencies,Thu,22,228.15
Extras,Thu,22,33.4
Hostel_1,Thu,23,132.45
Hostel_2,Thu,23,260.2
Hostel_3,Thu,23,184.18
Hostel_4,Thu,23,238.54
Hostel_5,Thu,23,176.08
Hostel_6,Thu,23,163.09
Hostel_7,Thu,23,164.03
Hostel_8,Thu,23,183.7
Hostel_9,Thu,23,150.89
Hostel_10,Thu,23,153.12
Hostel_11,Thu,23,146.59
Hostel_12,Thu,23,119.78
Hostel_13,Thu,23,167.65
Hostel_14,Thu,23,252.87
Dept_1,Thu,23,54.54
Dept_2,Thu,23,49.2
Dept_3,Thu,23,62.8
Dept_4,Thu,23,36.71
Dept_5,Thu,23,42.58
Dept_6,Thu,23,50.29
Dept_7,Thu,23,40.02
Dept_8,Thu,23,54.7
Dept_9,Thu,23,52.77
Dept_10,Thu,23,53.32
Dept_11,Thu,23,29.78
Dept_12,Thu,23,46.15
Dept_13,Thu,23,59.98
Dept_14,Thu,23,48.27
Dept_15,Thu,23,42.76
Dept_16,Thu,23,66.18
Dept_17,Thu,23,42.06
Dept_18,Thu,23,69.72
Dept_19,Thu,23,37.63
Dept_20,Thu,23,39.78
Dept_21,Thu,23,62.32
Dept_22,Thu,23,65.34
Dept_23,Thu,23,27.43
Library,Thu,23,52.32
Lecture_Hall_1,Thu,23,21.13
Lecture_Hall_2,Thu,23,26.55
MAC,Thu,23,59.78
SAC,Thu,23,75.46
Gym,Thu,23,38.46
Sports_Facility,Thu,23,32.77
Residencies,Thu,23,254.36
Extras,Thu,23,36.46
Hostel_1,Fri,0,91.75
Hostel_2,Fri,0,199.78
Hostel_3,Fri,0,180.74
Hostel_4,Fri,0,192.66
Hostel_5,Fri,0,178.86
Hostel_6,Fri,0,127.78
Hostel_7,Fri,0,105.1
Hostel_8,Fri,0,146.15
Hostel_9,Fri,0,100.53
Hostel_10,Fri,0,121.82
Hostel_11,Fri,0,98.95
Hostel_12,Fri,0,141.19
Hostel_13,Fri,0,99.13
Hostel_14,Fri,0,209.41
Dept_1,Fri,0,28.58
Dept_2,Fri,0,27.13
Dept_3,Fri,0,27.16
Dept_4,Fri,0,18.6
Dept_5,Fri,0,22.89
Dept_6,Fri,0,28.52
Dept_7,Fri,0,21.39
Dept_8,Fri,0,26.06
Dept_9,Fri,0,29.23
Dept_10,Fri,0,27.02
Dept_11,Fri,0,19.17
Dept_12,Fri,0,20.53
Dept_13,Fri,0,32.87
Dept_14,Fri,0,25.38
Dept_15,Fri,0,21.54
Dept_16,Fri,0,34.63
Dept_17,Fri,0,18.01
Dept_18,Fri,0,31.94
Dept_19,Fri,0,15.83
Dept_20,Fri,0,21.64
Dept_21,Fri,0,30.49
Dept_22,Fri,0,38.37
Dept_23,Fri,0,16.85
Library,Fri,0,57.02
Lecture_Hall_1,Fri,0,22.78
Lecture_Hall_2,Fri,0,23.89
MAC,Fri,0,53.82
SAC,Fri,0,70.11
Gym,Fri,0,38.81
Sports_Facility,Fri,0,25.73
Residencies,Fri,0,193.51
Extras,Fri,0,36.02
Hostel_1,Fri,1,107.68
Hostel_2,Fri,1,167.42
Hostel_3,Fri,1,161.24
Hostel_4,Fri,1,193.04
Hostel_5,Fri,1,168.03
Hostel_6,Fri,1,118.99
Hostel_7,Fri,1,120.91
Hostel_8,Fri,1,162.72
Hostel_9,Fri,1,126.83
Hostel_10,Fri,1,145.38
Hostel_11,Fri,1,118.52
Hostel_12,Fri,1,107.85
Hostel_13,Fri,1,104.78
Hostel_14,Fri,1,168.29
Dept_1,Fri,1,30.32
Dept_2,Fri,1,24.32
Dept_3,Fri,1,29.77
Dept_4,Fri,1,19.5
Dept_5,Fri,1,25.21
Dept_6,Fri,1,26.31
Dept_7,Fri,1,19.7
Dept_8,Fri,1,25.5
Dept_9,Fri,1,25.1
Dept_10,Fri,1,26.38
Dept_11,Fri,1,13.9
Dept_12,Fri,1,18.43
Dept_13,Fri,1,31.5
Dept_14,Fri,1,24.12
Dept_15,Fri,1,20.86
Dept_16,Fri,1,32.27
Dept_17,Fri,1,21.43
Dept_18,Fri,1,33.16
Dept_19,Fri,1,16.07
Dept_20,Fri,1,21.7
Dept_21,Fri,1,35.79
Dept_22,Fri,1,31.23
Dept_23,Fri,1,13.92
Library,Fri,1,53.08
Lecture_Hall_1,Fri,1,29
Lecture_Hall_2,Fri,1,22.28
MAC,Fri,1,56.99
SAC,Fri,1,66.59
Gym,Fri,1,39.27
Sports_Facility,Fri,1,28.63
Residencies,Fri,1,172.62
Extras,Fri,1,42.47
Hostel_1,Fri,2,110.41
Hostel_2,Fri,2,212.82
Hostel_3,Fri,2,200.9
Hostel_4,Fri,2,206.03
Hostel_5,Fri,2,140.76
Hostel_6,Fri,2,139.44
Hostel_7,Fri,2,100.41
Hostel_8,Fri,2,142.72
Hostel_9,Fri,2,122.71
Hostel_10,Fri,2,127.51
Hostel_11,Fri,2,105.12
Hostel_12,Fri,2,117.44
Hostel_13,Fri,2,113.6
Hostel_14,Fri,2,221.41
Dept_1,Fri,2,28.09
Dept_2,Fri,2,26.11
Dept_3,Fri,2,26.5
Dept_4,Fri,2,17.85
Dept_5,Fri,2,25.79
Dept_6,Fri,2,26.7
Dept_7,Fri,2,21.23
Dept_8,Fri,2,25.1
Dept_9,Fri,2,30.93
Dept_10,Fri,2,24.37
Dept_11,Fri,2,18.56
Dept_12,Fri,2,20.92
Dept_13,Fri,2,32.01
Dept_14,Fri,2,23.59
Dept_15,Fri,2,25.94
Dept_16,Fri,2,38.41
Dept_17,Fri,2,18.75
Dept_18,Fri,2,39.5
Dept_19,Fri,2,17.52
Dept_20,Fri,2,20.85
Dept_21,Fri,2,30.09
Dept_22,Fri,2,32.19
Dept_23,Fri,2,14.59
Library,Fri,2,44.64
Lecture_Hall_1,Fri,2,24.94
Lecture_Hall_2,Fri,2,23.76
MAC,Fri,2,55.41
SAC,Fri,2,68.01
Gym,Fri,2,39.52
Sports_Facility,Fri,2,33.8
Residencies,Fri,2,216.42
Extras,Fri,2,41.22
Hostel_1,Fri,3,124.36
Hostel_2,Fri,3,200.25
Hostel_3,Fri,3,177.05
Hostel_4,Fri,3,173.64
Hostel_5,Fri,3,141.51
Hostel_6,Fri,3,127.75
Hostel_7,Fri,3,97.16
Hostel_8,Fri,3,162.34
Hostel_9,Fri,3,99.38
Hostel_10,Fri,3,160.34
Hostel_11,Fri,3,125.37
Hostel_12,Fri,3,100.9
Hostel_13,Fri,3,115.6
Hostel_14,Fri,3,160.18
Dept_1,Fri,3,30.32
Dept_2,Fri,3,27.43
Dept_3,Fri,3,27.32
Dept_4,Fri,3,17.37
Dept_5,Fri,3,22
Dept_6,Fri,3,25.42
Dept_7,Fri,3,20.31
Dept_8,Fri,3,26.96
Dept_9,Fri,3,24.76
Dept_10,Fri,3,33.75
Dept_11,Fri,3,16.79
Dept_12,Fri,3,23.28
Dept_13,Fri,3,22.56
Dept_14,Fri,3,22.63
Dept_15,Fri,3,23.86
Dept_16,Fri,3,32.36
Dept_17,Fri,3,19.97
Dept_18,Fri,3,34.53
Dept_19,Fri,3,18.75
Dept_20,Fri,3,20.48
Dept_21,Fri,3,27.98
Dept_22,Fri,3,30.03
Dept_23,Fri,3,14.96
Library,Fri,3,56.36
Lecture_Hall_1,Fri,3,20.23
Lecture_Hall_2,Fri,3,28.08
MAC,Fri,3,49.34
SAC,Fri,3,61.88
Gym,Fri,3,29.85
Sports_Facility,Fri,3,27.38
Residencies,Fri,3,181.86
Extras,Fri,3,36.09
Hostel_1,Fri,4,101.02
Hostel_2,Fri,4,207.05
Hostel_3,Fri,4,159.85
Hostel_4,Fri,4,201.96
Hostel_5,Fri,4,171.75
Hostel_6,Fri,4,127.66
Hostel_7,Fri,4,106.31
Hostel_8,Fri,4,211.3
Hostel_9,Fri,4,111.5
Hostel_10,Fri,4,126.81
Hostel_11,Fri,4,132.55
Hostel_12,Fri,4,80.59
Hostel_13,Fri,4,100.23
Hostel_14,Fri,4,177.33
Dept_1,Fri,4,29.88
Dept_2,Fri,4,25.13
Dept_3,Fri,4,29.12
Dept_4,Fri,4,21.89
Dept_5,Fri,4,25.57
Dept_6,Fri,4,28
Dept_7,Fri,4,16.32
Dept_8,Fri,4,24.81
Dept_9,Fri,4,24.01
Dept_10,Fri,4,22.61
Dept_11,Fri,4,16.89
Dept_12,Fri,4,16.8
Dept_13,Fri,4,24.05
Dept_14,Fri,4,26.71
Dept_15,Fri,4,21.53
Dept_16,Fri,4,35.23
Dept_17,Fri,4,20.89
Dept_18,Fri,4,32.92
Dept_19,Fri,4,18.25
Dept_20,Fri,4,21.42
Dept_21,Fri,4,31.49
Dept_22,Fri,4,33.08
Dept_23,Fri,4,13.2
Library,Fri,4,47.52
Lecture_Hall_1,Fri,4,24.72
Lecture_Hall_2,Fri,4,19.88
MAC,Fri,4,51.81
SAC,Fri,4,66.76
Gym,Fri,4,32.99
Sports_Facility,Fri,4,29.95
Residencies,Fri,4,180.67
Extras,Fri,4,31.95
Hostel_1,Fri,5,112.01
Hostel_2,Fri,5,199.12
Hostel_3,Fri,5,187.93
Hostel_4,Fri,5,180.26
Hostel_5,Fri,5,166.51
Hostel_6,Fri,5,141.68
Hostel_7,Fri,5,102.28
Hostel_8,Fri,5,147.38
Hostel_9,Fri,5,125.03
Hostel_10,Fri,5,107.83
Hostel_11,Fri,5,120.46
Hostel_12,Fri,5,89.85
Hostel_13,Fri,5,139.48
Hostel_14,Fri,5,152.56
Dept_1,Fri,5,32.38
Dept_2,Fri,5,25.56
Dept_3,Fri,5,26.86
Dept_4,Fri,5,24.46
Dept_5,Fri,5,22.04
Dept_6,Fri,5,24.81
Dept_7,Fri,5,18.91
Dept_8,Fri,5,20.36
Dept_9,Fri,5,24.07
Dept_10,Fri,5,27.55
Dept_11,Fri,5,14.64
Dept_12,Fri,5,21.04
Dept_13,Fri,5,30.39
Dept_14,Fri,5,21.14
Dept_15,Fri,5,23.88
Dept_16,Fri,5,29.78
Dept_17,Fri,5,16.81
Dept_18,Fri,5,33
Dept_19,Fri,5,16.81
Dept_20,Fri,5,21.45
Dept_21,Fri,5,36.37
Dept_22,Fri,5,30.66
Dept_23,Fri,5,14.07
Library,Fri,5,48.3
Lecture_Hall_1,Fri,5,22.88
Lecture_Hall_2,Fri,5,22.3
MAC,Fri,5,54.97
SAC,Fri,5,65.83
Gym,Fri,5,32.26
Sports_Facility,Fri,5,26.89
Residencies,Fri,5,153.25
Extras,Fri,5,44.09
Hostel_1,Fri,6,113.2
Hostel_2,Fri,6,184.76
Hostel_3,Fri,6,158.02
Hostel_4,Fri,6,190.12
Hostel_5,Fri,6,167.42
Hostel_6,Fri,6,118.95
Hostel_7,Fri,6,110.75
Hostel_8,Fri,6,186.08
Hostel_9,Fri,6,115.58
Hostel_10,Fri,6,132.51
Hostel_11,Fri,6,102.87
Hostel_12,Fri,6,103.46
Hostel_13,Fri,6,118.21
Hostel_14,Fri,6,186.66
Dept_1,Fri,6,26.25
Dept_2,Fri,6,21.09
Dept_3,Fri,6,32.59
Dept_4,Fri,6,21.33
Dept_5,Fri,6,26.43
Dept_6,Fri,6,29.01
Dept_7,Fri,6,20.7
Dept_8,Fri,6,22.8
Dept_9,Fri,6,31.86
Dept_10,Fri,6,28.33
Dept_11,Fri,6,15.52
Dept_12,Fri,6,18.96
Dept_13,Fri,6,27.96
Dept_14,Fri,6,24.91
Dept_15,Fri,6,19.14
Dept_16,Fri,6,31.84
Dept_17,Fri,6,19.5
Dept_18,Fri,6,31.65
Dept_19,Fri,6,14.95
Dept_20,Fri,6,21.21
Dept_21,Fri,6,34.27
Dept_22,Fri,6,32.47
Dept_23,Fri,6,15.57
Library,Fri,6,51.17
Lecture_Hall_1,Fri,6,26.85
Lecture_Hall_2,Fri,6,26.16
MAC,Fri,6,53.63
SAC,Fri,6,67.88
Gym,Fri,6,80.25
Sports_Facility,Fri,6,63.38
Residencies,Fri,6,176.4
Extras,Fri,6,41.04
Hostel_1,Fri,7,59.89
Hostel_2,Fri,7,109.4
Hostel_3,Fri,7,90.48
Hostel_4,Fri,7,93.36
Hostel_5,Fri,7,95.12
Hostel_6,Fri,7,69.37
Hostel_7,Fri,7,56.41
Hostel_8,Fri,7,95.88
Hostel_9,Fri,7,73.33
Hostel_10,Fri,7,68.92
Hostel_11,Fri,7,65.93
Hostel_12,Fri,7,58.15
Hostel_13,Fri,7,61.04
Hostel_14,Fri,7,86.48
Dept_1,Fri,7,57.94
Dept_2,Fri,7,45.56
Dept_3,Fri,7,50.7
Dept_4,Fri,7,40.87
Dept_5,Fri,7,44.13
Dept_6,Fri,7,45.93
Dept_7,Fri,7,40.06
Dept_8,Fri,7,41.1
Dept_9,Fri,7,55.27
Dept_10,Fri,7,64.2
Dept_11,Fri,7,27.18
Dept_12,Fri,7,39.53
Dept_13,Fri,7,48.49
Dept_14,Fri,7,56.9
Dept_15,Fri,7,37.59
Dept_16,Fri,7,63.27
Dept_17,Fri,7,45.56
Dept_18,Fri,7,68.6
Dept_19,Fri,7,32.73
Dept_20,Fri,7,42.68
Dept_21,Fri,7,62.63
Dept_22,Fri,7,64.97
Dept_23,Fri,7,29.76
Library,Fri,7,46.32
Lecture_Hall_1,Fri,7,26.71
Lecture_Hall_2,Fri,7,24.1
MAC,Fri,7,58.31
SAC,Fri,7,62.72
Gym,Fri,7,93.4
Sports_Facility,Fri,7,63.01
Residencies,Fri,7,76.12
Extras,Fri,7,35.81
Hostel_1,Fri,8,60.85
Hostel_2,Fri,8,99.62
Hostel_3,Fri,8,90.69
Hostel_4,Fri,8,104
Hostel_5,Fri,8,91.78
Hostel_6,Fri,8,74.96
Hostel_7,Fri,8,57.22
Hostel_8,Fri,8,79.02
Hostel_9,Fri,8,62
Hostel_10,Fri,8,73.32
Hostel_11,Fri,8,53.28
Hostel_12,Fri,8,61.75
Hostel_13,Fri,8,62.71
Hostel_14,Fri,8,99.95
Dept_1,Fri,8,59.01
Dept_2,Fri,8,45.39
Dept_3,Fri,8,50.35
Dept_4,Fri,8,39.08
Dept_5,Fri,8,48.77
Dept_6,Fri,8,52.23
Dept_7,Fri,8,39.38
Dept_8,Fri,8,43.87
Dept_9,Fri,8,48.25
Dept_10,Fri,8,59.54
Dept_11,Fri,8,27.24
Dept_12,Fri,8,38.71
Dept_13,Fri,8,64.27
Dept_14,Fri,8,53.3
Dept_15,Fri,8,48.24
Dept_16,Fri,8,69.19
Dept_17,Fri,8,33.78
Dept_18,Fri,8,80.94
Dept_19,Fri,8,31.47
Dept_20,Fri,8,42.72
Dept_21,Fri,8,62.46
Dept_22,Fri,8,64.05
Dept_23,Fri,8,33.3
Library,Fri,8,49.63
Lecture_Hall_1,Fri,8,24.14
Lecture_Hall_2,Fri,8,29.47
MAC,Fri,8,50.05
SAC,Fri,8,68.56
Gym,Fri,8,78.53
Sports_Facility,Fri,8,79.38
Residencies,Fri,8,109.91
Extras,Fri,8,49.56
Hostel_1,Fri,9,54.58
Hostel_2,Fri,9,103.51
Hostel_3,Fri,9,80.88
Hostel_4,Fri,9,98.6
Hostel_5,Fri,9,99.01
Hostel_6,Fri,9,69.68
Hostel_7,Fri,9,60.42
Hostel_8,Fri,9,77.72
Hostel_9,Fri,9,57.38
Hostel_10,Fri,9,56
Hostel_11,Fri,9,64.33
Hostel_12,Fri,9,56.25
Hostel_13,Fri,9,61.62
Hostel_14,Fri,9,97.43
Dept_1,Fri,9,141.41
Dept_2,Fri,9,143.56
Dept_3,Fri,9,167.55
Dept_4,Fri,9,103.08
Dept_5,Fri,9,124.9
Dept_6,Fri,9,163.44
Dept_7,Fri,9,117.91
Dept_8,Fri,9,137.97
Dept_9,Fri,9,125
Dept_10,Fri,9,156.57
Dept_11,Fri,9,68.99
Dept_12,Fri,9,110.93
Dept_13,Fri,9,152.24
Dept_14,Fri,9,115.32
Dept_15,Fri,9,118.76
Dept_16,Fri,9,177.65
Dept_17,Fri,9,97.78
Dept_18,Fri,9,164.33
Dept_19,Fri,9,80.41
Dept_20,Fri,9,124.94
Dept_21,Fri,9,160.49
Dept_22,Fri,9,213.97
Dept_23,Fri,9,78.49
Library,Fri,9,156.08
Lecture_Hall_1,Fri,9,156.77
Lecture_Hall_2,Fri,9,213.21
MAC,Fri,9,47.92
SAC,Fri,9,64.2
Gym,Fri,9,85.96
Sports_Facility,Fri,9,77.66
Residencies,Fri,9,108.47
Extras,Fri,9,37.58
Hostel_1,Fri,10,51.97
Hostel_2,Fri,10,92.11
Hostel_3,Fri,10,77.11
Hostel_4,Fri,10,113.34
Hostel_5,Fri,10,98.55
Hostel_6,Fri,10,74.79
Hostel_7,Fri,10,59.09
Hostel_8,Fri,10,88.98
Hostel_9,Fri,10,63.35
Hostel_10,Fri,10,59.17
Hostel_11,Fri,10,63.46
Hostel_12,Fri,10,60.61
Hostel_13,Fri,10,57.85
Hostel_14,Fri,10,79
Dept_1,Fri,10,155.63
Dept_2,Fri,10,134.37
Dept_3,Fri,10,189.04
Dept_4,Fri,10,72.53
Dept_5,Fri,10,139.15
Dept_6,Fri,10,142.86
Dept_7,Fri,10,125.84
Dept_8,Fri,10,137.58
Dept_9,Fri,10,170.27
Dept_10,Fri,10,159.32
Dept_11,Fri,10,89.07
Dept_12,Fri,10,113.49
Dept_13,Fri,10,165.83
Dept_14,Fri,10,121.72
Dept_15,Fri,10,116.2
Dept_16,Fri,10,162.74
Dept_17,Fri,10,106.75
Dept_18,Fri,10,179.63
Dept_19,Fri,10,89.74
Dept_20,Fri,10,119.32
Dept_21,Fri,10,183.28
Dept_22,Fri,10,202.43
Dept_23,Fri,10,84.12
Library,Fri,10,127.48
Lecture_Hall_1,Fri,10,196.66
Lecture_Hall_2,Fri,10,200.49
MAC,Fri,10,92.06
SAC,Fri,10,132.1
Gym,Fri,10,32.51
Sports_Facility,Fri,10,30.15
Residencies,Fri,10,97.81
Extras,Fri,10,38.76
Hostel_1,Fri,11,61.25
Hostel_2,Fri,11,95.23
Hostel_3,Fri,11,93.64
Hostel_4,Fri,11,96.7
Hostel_5,Fri,11,85.83
Hostel_6,Fri,11,72.66
Hostel_7,Fri,11,63.04
Hostel_8,Fri,11,75.29
Hostel_9,Fri,11,61.28
Hostel_10,Fri,11,64.45
Hostel_11,Fri,11,59.7
Hostel_12,Fri,11,56.7
Hostel_13,Fri,11,52.9
Hostel_14,Fri,11,93.91
Dept_1,Fri,11,137.15
Dept_2,Fri,11,147.01
Dept_3,Fri,11,131.51
Dept_4,Fri,11,105.32
Dept_5,Fri,11,121.08
Dept_6,Fri,11,134.57
Dept_7,Fri,11,112.58
Dept_8,Fri,11,122.73
Dept_9,Fri,11,146.07
Dept_10,Fri,11,160
Dept_11,Fri,11,92.16
Dept_12,Fri,11,112.83
Dept_13,Fri,11,140.86
Dept_14,Fri,11,136.72
Dept_15,Fri,11,105.1
Dept_16,Fri,11,175.13
Dept_17,Fri,11,84.44
Dept_18,Fri,11,164.32
Dept_19,Fri,11,85.35
Dept_20,Fri,11,110.92
Dept_21,Fri,11,195.49
Dept_22,Fri,11,223.68
Dept_23,Fri,11,70.88
Library,Fri,11,139.72
Lecture_Hall_1,Fri,11,178.44
Lecture_Hall_2,Fri,11,200.66
MAC,Fri,11,106.82
SAC,Fri,11,101.75
Gym,Fri,11,36.1
Sports_Facility,Fri,11,33.09
Residencies,Fri,11,95.47
Extras,Fri,11,32.93
Hostel_1,Fri,12,53.3
Hostel_2,Fri,12,90.95
Hostel_3,Fri,12,111.47
Hostel_4,Fri,12,109.37
Hostel_5,Fri,12,74.65
Hostel_6,Fri,12,63.29
Hostel_7,Fri,12,67.29
Hostel_8,Fri,12,92.08
Hostel_9,Fri,12,69.97
Hostel_10,Fri,12,77.78
Hostel_11,Fri,12,57.35
Hostel_12,Fri,12,50.55
Hostel_13,Fri,12,66.17
Hostel_14,Fri,12,112.64
Dept_1,Fri,12,159.6
Dept_2,Fri,12,133.94
Dept_3,Fri,12,166.19
Dept_4,Fri,12,114.23
Dept_5,Fri,12,121.41
Dept_6,Fri,12,147.28
Dept_7,Fri,12,109.89
Dept_8,Fri,12,142.39
Dept_9,Fri,12,140.36
Dept_10,Fri,12,133.25
Dept_11,Fri,12,81.33
Dept_12,Fri,12,92.65
Dept_13,Fri,12,155.58
Dept_14,Fri,12,115.11
Dept_15,Fri,12,107.79
Dept_16,Fri,12,198.11
Dept_17,Fri,12,98.13
Dept_18,Fri,12,143.47
Dept_19,Fri,12,82.99
Dept_20,Fri,12,107.2
Dept_21,Fri,12,178.5
Dept_22,Fri,12,214.89
Dept_23,Fri,12,78.08
Library,Fri,12,117.85
Lecture_Hall_1,Fri,12,247.63
Lecture_Hall_2,Fri,12,163.93
MAC,Fri,12,96.85
SAC,Fri,12,132.5
Gym,Fri,12,32.35
Sports_Facility,Fri,12,30.42
Residencies,Fri,12,105
Extras,Fri,12,43.59
Hostel_1,Fri,13,55.77
Hostel_2,Fri,13,109.78
Hostel_3,Fri,13,97.55
Hostel_4,Fri,13,106.97
Hostel_5,Fri,13,87.32
Hostel_6,Fri,13,63.84
Hostel_7,Fri,13,64.6
Hostel_8,Fri,13,88.09
Hostel_9,Fri,13,65.83
Hostel_10,Fri,13,74.68
Hostel_11,Fri,13,56.72
Hostel_12,Fri,13,60.47
Hostel_13,Fri,13,50.94
Hostel_14,Fri,13,98.84
Dept_1,Fri,13,145.6
Dept_2,Fri,13,124.11
Dept_3,Fri,13,155.94
Dept_4,Fri,13,96.36
Dept_5,Fri,13,105.08
Dept_6,Fri,13,140.14
Dept_7,Fri,13,106.46
Dept_8,Fri,13,140.65
Dept_9,Fri,13,149.21
Dept_10,Fri,13,160.69
Dept_11,Fri,13,97.67
Dept_12,Fri,13,124.77
Dept_13,Fri,13,146.1
Dept_14,Fri,13,144.89
Dept_15,Fri,13,118.27
Dept_16,Fri,13,156.79
Dept_17,Fri,13,95.18
Dept_18,Fri,13,173.63
Dept_19,Fri,13,93.96
Dept_20,Fri,13,100.63
Dept_21,Fri,13,206.3
Dept_22,Fri,13,161.38
Dept_23,Fri,13,75.36
Library,Fri,13,110.57
Lecture_Hall_1,Fri,13,187.13
Lecture_Hall_2,Fri,13,149.99
MAC,Fri,13,107.5
SAC,Fri,13,136.23
Gym,Fri,13,41.22
Sports_Facility,Fri,13,35.48
Residencies,Fri,13,102.52
Extras,Fri,13,43.02
Hostel_1,Fri,14,62.71
Hostel_2,Fri,14,96.78
Hostel_3,Fri,14,93.7
Hostel_4,Fri,14,96.98
Hostel_5,Fri,14,89.76
Hostel_6,Fri,14,79.04
Hostel_7,Fri,14,56.38
Hostel_8,Fri,14,91.48
Hostel_9,Fri,14,67.47
Hostel_10,Fri,14,61.55
Hostel_11,Fri,14,61.92
Hostel_12,Fri,14,49.46
Hostel_13,Fri,14,58.37
Hostel_14,Fri,14,103.4
Dept_1,Fri,14,198.45
Dept_2,Fri,14,149
Dept_3,Fri,14,173.1
Dept_4,Fri,14,119.93
Dept_5,Fri,14,137.52
Dept_6,Fri,14,132.05
Dept_7,Fri,14,139.18
Dept_8,Fri,14,142.6
Dept_9,Fri,14,152.12
Dept_10,Fri,14,135.81
Dept_11,Fri,14,89.88
Dept_12,Fri,14,109.69
Dept_13,Fri,14,156.23
Dept_14,Fri,14,116.92
Dept_15,Fri,14,117.89
Dept_16,Fri,14,157.96
Dept_17,Fri,14,108.49
Dept_18,Fri,14,182.8
Dept_19,Fri,14,80.56
Dept_20,Fri,14,116.24
Dept_21,Fri,14,110.52
Dept_22,Fri,14,205.63
Dept_23,Fri,14,67.52
Library,Fri,14,144.67
Lecture_Hall_1,Fri,14,157.88
Lecture_Hall_2,Fri,14,207.3
MAC,Fri,14,104.54
SAC,Fri,14,133.47
Gym,Fri,14,34.25
Sports_Facility,Fri,14,32.63
Residencies,Fri,14,85.63
Extras,Fri,14,43.58
Hostel_1,Fri,15,67.14
Hostel_2,Fri,15,97.66
Hostel_3,Fri,15,107.72
Hostel_4,Fri,15,106.24
Hostel_5,Fri,15,91.38
Hostel_6,Fri,15,74.28
Hostel_7,Fri,15,59.68
Hostel_8,Fri,15,102.66
Hostel_9,Fri,15,71.5
Hostel_10,Fri,15,70.7
Hostel_11,Fri,15,53.37
Hostel_12,Fri,15,57.55
Hostel_13,Fri,15,51.69
Hostel_14,Fri,15,104.36
Dept_1,Fri,15,153.27
Dept_2,Fri,15,127.09
Dept_3,Fri,15,150.31
Dept_4,Fri,15,92.69
Dept_5,Fri,15,114.94
Dept_6,Fri,15,102.71
Dept_7,Fri,15,111.86
Dept_8,Fri,15,143.98
Dept_9,Fri,15,125.76
Dept_10,Fri,15,165.22
Dept_11,Fri,15,74.18
Dept_12,Fri,15,123.74
Dept_13,Fri,15,168.4
Dept_14,Fri,15,132.21
Dept_15,Fri,15,105.52
Dept_16,Fri,15,178.21
Dept_17,Fri,15,109.75
Dept_18,Fri,15,183.67
Dept_19,Fri,15,85.16
Dept_20,Fri,15,93.9
Dept_21,Fri,15,176.96
Dept_22,Fri,15,213.54
Dept_23,Fri,15,91.58
Library,Fri,15,150.85
Lecture_Hall_1,Fri,15,259.78
Lecture_Hall_2,Fri,15,204.87
MAC,Fri,15,87.07
SAC,Fri,15,107.12
