Student_ID,Course,Total_Classes,Classes_Attended,Attendance_Percentage
1463,A,120,114,95.0
1463,B,120,111,92.5
1463,C,120,101,84.17
1463,D,120,85,70.83
1463,E,120,98,81.67
1463,F,120,116,96.67
1463,G,120,109,90.83
1464,A,120,116,96.67
1464,B,120,116,96.67
1464,C,120,99,82.5
1464,D,120,77,64.17
1464,E,120,97,80.83
1464,F,120,114,95.0
1464,G,120,109,90.83
1465,A,120,110,91.67
1465,B,120,112,93.33
1465,C,120,102,85.0
1465,D,120,79,65.83
1465,E,120,101,84.17
1465,F,120,112,93.33
1465,G,120,113,94.17
1466,A,120,117,97.5
1466,B,120,111,92.5
1466,C,120,98,81.67
1466,D,120,75,62.5
1466,E,120,95,79.17
1466,F,120,116,96.67
1466,G,120,111,92.5
1467,A,120,107,89.17
1467,B,120,109,90.83
1467,C,120,104,86.67
1467,D,120,84,70.0
1467,E,120,97,80.83
1467,F,120,116,96.67
1467,G,120,112,93.33
1468,A,120,113,94.17
1468,B,120,111,92.5
1468,C,120,103,85.83
1468,D,120,76,63.33
1468,E,120,101,84.17
1468,F,120,111,92.5
1468,G,120,110,91.67
1469,A,120,115,95.83
1469,B,120,110,91.67
1469,C,120,99,82.5
1469,D,120,74,61.67
1469,E,120,93,77.5
1469,F,120,117,97.5
1469,G,120,113,94.17
1470,A,120,115,95.83
1470,B,120,113,94.17
1470,C,120,105,87.5
1470,D,120,79,65.83
1470,E,120,96,80.0
1470,F,120,117,97.5
1470,G,120,115,95.83
1471,A,120,111,92.5
1471,B,120,106,88.33
1471,C,120,104,86.67
1471,D,120,69,57.5
1471,E,120,96,80.0
1471,F,120,114,95.0
1471,G,120,118,98.33
1472,A,120,111,92.5
1472,B,120,108,90.0
1472,C,120,103,85.83
1472,D,120,87,72.5
1472,E,120,92,76.67
1472,F,120,114,95.0
1472,G,120,111,92.5
1473,A,120,111,92.5
1473,B,120,108,90.0
1473,C,120,101,84.17
1473,D,120,95,79.17
1473,E,120,94,78.33
1473,F,120,114,95.0
1473,G,120,112,93.33
1474,A,120,110,91.67
1474,B,120,116,96.67
1474,C,120,101,84.17
1474,D,120,80,66.67
1474,E,120,106,88.33
1474,F,120,113,94.17
1474,G,120,110,91.67
1475,A,120,113,94.17
1475,B,120,109,90.83
1475,C,120,103,85.83
1475,D,120,72,60.0
1475,E,120,90,75.0
1475,F,120,110,91.67
1475,G,120,113,94.17
1476,A,120,112,93.33
1476,B,120,110,91.67
1476,C,120,104,86.67
1476,D,120,88,73.33
1476,E,120,94,78.33
1476,F,120,115,95.83
1476,G,120,111,92.5
1477,A,120,113,94.17
1477,B,120,111,92.5
1477,C,120,102,85.0
1477,D,120,79,65.83
1477,E,120,98,81.67
1477,F,120,114,95.0
1477,G,120,113,94.17
1478,A,120,117,97.5
1478,B,120,115,95.83
1478,C,120,103,85.83
1478,D,120,77,64.17
1478,E,120,100,83.33
1478,F,120,116,96.67
1478,G,120,110,91.67
1479,A,120,115,95.83
1479,B,120,117,97.5
1479,C,120,104,86.67
1479,D,120,75,62.5
1479,E,120,99,82.5
1479,F,120,116,96.67
1479,G,120,109,90.83
1480,A,120,110,91.67
1480,B,120,115,95.83
1480,C,120,106,88.33
1480,D,120,61,50.83
1480,E,120,97,80.83
1480,F,120,114,95.0
1480,G,120,107,89.17
1481,A,120,113,94.17
1481,B,120,110,91.67
1481,C,120,102,85.0
1481,D,120,77,64.17
1481,E,120,91,75.83
1481,F,120,118,98.33
1481,G,120,113,94.17
1482,A,120,114,95.0
1482,B,120,113,94.17
1482,C,120,102,85.0
1482,D,120,77,64.17
1482,E,120,90,75.0
1482,F,120,112,93.33
1482,G,120,112,93.33
1483,A,120,117,97.5
1483,B,120,111,92.5
1483,C,120,101,84.17
1483,D,120,74,61.67
1483,E,120,98,81.67
1483,F,120,117,97.5
1483,G,120,115,95.83
1484,A,120,113,94.17
1484,B,120,108,90.0
1484,C,120,99,82.5
1484,D,120,81,67.5
1484,E,120,100,83.33
1484,F,120,115,95.83
1484,G,120,113,94.17
1485,A,120,115,95.83
1485,B,120,113,94.17
1485,C,120,101,84.17
1485,D,120,74,61.67
1485,E,120,104,86.67
1485,F,120,115,95.83
1485,G,120,114,95.0
1486,A,120,116,96.67
1486,B,120,113,94.17
1486,C,120,103,85.83
1486,D,120,80,66.67
1486,E,120,109,90.83
1486,F,120,115,95.83
1486,G,120,111,92.5
1487,A,120,111,92.5
1487,B,120,108,90.0
1487,C,120,105,87.5
1487,D,120,75,62.5
1487,E,120,99,82.5
1487,F,120,113,94.17
1487,G,120,111,92.5
1488,A,120,115,95.83
1488,B,120,110,91.67
1488,C,120,91,75.83
1488,D,120,69,57.5
1488,E,120,101,84.17
1488,F,120,114,95.0
1488,G,120,115,95.83
1489,A,120,109,90.83
1489,B,120,107,89.17
1489,C,120,99,82.5
1489,D,120,69,57.5
1489,E,120,100,83.33
1489,F,120,113,94.17
1489,G,120,115,95.83
1490,A,120,114,95.0
1490,B,120,114,95.0
1490,C,120,107,89.17
1490,D,120,88,73.33
1490,E,120,99,82.5
1490,F,120,113,94.17
1490,G,120,112,93.33
1491,A,120,116,96.67
1491,B,120,111,92.5
1491,C,120,101,84.17
1491,D,120,79,65.83
1491,E,120,99,82.5
1491,F,120,114,95.0
1491,G,120,115,95.83
1492,A,120,110,91.67
1492,B,120,107,89.17
1492,C,120,109,90.83
1492,D,120,82,68.33
1492,E,120,96,80.0
1492,F,120,116,96.67
1492,G,120,111,92.5
1493,A,120,113,94.17
1493,B,120,111,92.5
1493,C,120,98,81.67
1493,D,120,79,65.83
1493,E,120,91,75.83
1493,F,120,114,95.0
1493,G,120,118,98.33
1494,A,120,116,96.67
1494,B,120,113,94.17
1494,C,120,97,80.83
1494,D,120,84,70.0
1494,E,120,98,81.67
1494,F,120,115,95.83
1494,G,120,112,93.33
1495,A,120,111,92.5
1495,B,120,109,90.83
1495,C,120,100,83.33
1495,D,120,81,67.5
1495,E,120,101,84.17
1495,F,120,109,90.83
1495,G,120,113,94.17
1496,A,120,118,98.33
1496,B,120,108,90.0
1496,C,120,105,87.5
1496,D,120,74,61.67
1496,E,120,96,80.0
1496,F,120,116,96.67
1496,G,120,109,90.83
1497,A,120,115,95.83
1497,B,120,117,97.5
1497,C,120,106,88.33
1497,D,120,76,63.33
1497,E,120,97,80.83
1497,F,120,117,97.5
1497,G,120,110,91.67
1498,A,120,112,93.33
1498,B,120,110,91.67
1498,C,120,102,85.0
1498,D,120,82,68.33
1498,E,120,94,78.33
1498,F,120,118,98.33
1498,G,120,113,94.17
1499,A,120,118,98.33
1499,B,120,111,92.5
1499,C,120,103,85.83
1499,D,120,78,65.0
1499,E,120,90,75.0
1499,F,120,115,95.83
1499,G,120,113,94.17
1500,A,120,107,89.17
1500,B,120,99,82.5
1500,C,120,75,62.5
1500,D,120,93,77.5
1500,E,120,117,97.5
1500,F,120,115,95.83
1500,G,120,103,85.83
1501,A,120,107,89.17
1501,B,120,102,85.0
1501,C,120,80,66.67
1501,D,120,98,81.67
1501,E,120,114,95.0
1501,F,120,113,94.17
1501,G,120,102,85.0
1502,A,120,110,91.67
1502,B,120,106,88.33
1502,C,120,79,65.83
1502,D,120,95,79.17
1502,E,120,113,94.17
1502,F,120,112,93.33
1502,G,120,101,84.17
1503,A,120,114,95.0
1503,B,120,105,87.5
1503,C,120,73,60.83
1503,D,120,101,84.17
1503,E,120,114,95.0
1503,F,120,117,97.5
1503,G,120,103,85.83
1504,A,120,111,92.5
1504,B,120,100,83.33
1504,C,120,73,60.83
1504,D,120,94,78.33
1504,E,120,115,95.83
1504,F,120,109,90.83
1504,G,120,103,85.83
1505,A,120,111,92.5
1505,B,120,106,88.33
1505,C,120,82,68.33
1505,D,120,92,76.67
1505,E,120,112,93.33
1505,F,120,111,92.5
1505,G,120,105,87.5
1506,A,120,114,95.0
1506,B,120,103,85.83
1506,C,120,74,61.67
1506,D,120,93,77.5
1506,E,120,117,97.5
1506,F,120,107,89.17
1506,G,120,99,82.5
1507,A,120,111,92.5
1507,B,120,104,86.67
1507,C,120,83,69.17
1507,D,120,89,74.17
1507,E,120,116,96.67
1507,F,120,114,95.0
1507,G,120,101,84.17
1508,A,120,108,90.0
1508,B,120,99,82.5
1508,C,120,74,61.67
1508,D,120,94,78.33
1508,E,120,113,94.17
1508,F,120,117,97.5
1508,G,120,107,89.17
1509,A,120,115,95.83
1509,B,120,96,80.0
1509,C,120,81,67.5
1509,D,120,99,82.5
1509,E,120,114,95.0
1509,F,120,111,92.5
1509,G,120,105,87.5
1510,A,120,109,90.83
1510,B,120,102,85.0
1510,C,120,70,58.33
1510,D,120,96,80.0
1510,E,120,116,96.67
1510,F,120,113,94.17
1510,G,120,105,87.5
1511,A,120,112,93.33
1511,B,120,101,84.17
1511,C,120,82,68.33
1511,D,120,95,79.17
1511,E,120,117,97.5
1511,F,120,112,93.33
1511,G,120,103,85.83
1512,A,120,108,90.0
1512,B,120,99,82.5
1512,C,120,87,72.5
1512,D,120,93,77.5
1512,E,120,109,90.83
1512,F,120,109,90.83
1512,G,120,98,81.67
1513,A,120,107,89.17
1513,B,120,102,85.0
1513,C,120,72,60.0
1513,D,120,92,76.67
1513,E,120,108,90.0
1513,F,120,109,90.83
1513,G,120,99,82.5
1514,A,120,114,95.0
1514,B,120,100,83.33
1514,C,120,84,70.0
1514,D,120,90,75.0
1514,E,120,113,94.17
1514,F,120,115,95.83
1514,G,120,101,84.17
1515,A,120,109,90.83
1515,B,120,102,85.0
1515,C,120,65,54.17
1515,D,120,97,80.83
1515,E,120,114,95.0
1515,F,120,113,94.17
1515,G,120,107,89.17
1516,A,120,107,89.17
1516,B,120,101,84.17
1516,C,120,73,60.83
1516,D,120,102,85.0
1516,E,120,113,94.17
1516,F,120,113,94.17
1516,G,120,111,92.5
1517,A,120,109,90.83
1517,B,120,96,80.0
1517,C,120,78,65.0
1517,D,120,92,76.67
1517,E,120,113,94.17
1517,F,120,111,92.5
1517,G,120,105,87.5
1518,A,120,114,95.0
1518,B,120,98,81.67
1518,C,120,77,64.17
1518,D,120,101,84.17
1518,E,120,113,94.17
1518,F,120,116,96.67
1518,G,120,106,88.33
1519,A,120,114,95.0
1519,B,120,107,89.17
1519,C,120,72,60.0
1519,D,120,99,82.5
1519,E,120,113,94.17
1519,F,120,107,89.17
1519,G,120,91,75.83
1520,A,120,111,92.5
1520,B,120,100,83.33
1520,C,120,66,55.0
1520,D,120,98,81.67
1520,E,120,113,94.17
1520,F,120,112,93.33
1520,G,120,106,88.33
1521,A,120,115,95.83
1521,B,120,103,85.83
1521,C,120,72,60.0
1521,D,120,94,78.33
1521,E,120,114,95.0
1521,F,120,110,91.67
1521,G,120,96,80.0
1522,A,120,115,95.83
1522,B,120,105,87.5
1522,C,120,75,62.5
1522,D,120,87,72.5
1522,E,120,111,92.5
1522,F,120,113,94.17
1522,G,120,98,81.67
1523,A,120,112,93.33
1523,B,120,100,83.33
1523,C,120,82,68.33
1523,D,120,92,76.67
1523,E,120,111,92.5
1523,F,120,108,90.0
1523,G,120,104,86.67
1524,A,120,114,95.0
1524,B,120,100,83.33
1524,C,120,86,71.67
1524,D,120,95,79.17
1524,E,120,118,98.33
1524,F,120,112,93.33
1524,G,120,98,81.67
1525,A,120,111,92.5
1525,B,120,106,88.33
1525,C,120,77,64.17
1525,D,120,94,78.33
1525,E,120,111,92.5
1525,F,120,115,95.83
1525,G,120,107,89.17
1526,A,120,109,90.83
1526,B,120,107,89.17
1526,C,120,77,64.17
1526,D,120,101,84.17
1526,E,120,116,96.67
1526,F,120,109,90.83
1526,G,120,103,85.83
1527,A,120,113,94.17
1527,B,120,104,86.67
1527,C,120,77,64.17
1527,D,120,90,75.0
1527,E,120,116,96.67
1527,F,120,111,92.5
1527,G,120,103,85.83
1528,A,120,109,90.83
1528,B,120,107,89.17
1528,C,120,81,67.5
1528,D,120,89,74.17
1528,E,120,118,98.33
1528,F,120,109,90.83
1528,G,120,95,79.17
1529,A,120,112,93.33
1529,B,120,101,84.17
1529,C,120,75,62.5
1529,D,120,94,78.33
1529,E,120,115,95.83
1529,F,120,112,93.33
1529,G,120,112,93.33
1530,A,120,107,89.17
1530,B,120,103,85.83
1530,C,120,70,58.33
1530,D,120,104,86.67
1530,E,120,114,95.0
1530,F,120,114,95.0
1530,G,120,96,80.0
1531,A,120,115,95.83
1531,B,120,96,80.0
1531,C,120,77,64.17
1531,D,120,96,80.0
1531,E,120,113,94.17
1531,F,120,109,90.83
1531,G,120,105,87.5
1532,A,120,111,92.5
1532,B,120,99,82.5
1532,C,120,81,67.5
1532,D,120,98,81.67
1532,E,120,114,95.0
1532,F,120,113,94.17
1532,G,120,99,82.5
1533,A,120,113,94.17
1533,B,120,112,93.33
1533,C,120,71,59.17
1533,D,120,101,84.17
1533,E,120,112,93.33
1533,F,120,113,94.17
1533,G,120,93,77.5
1534,A,120,107,89.17
1534,B,120,104,86.67
1534,C,120,77,64.17
1534,D,120,98,81.67
1534,E,120,113,94.17
1534,F,120,112,93.33
1534,G,120,100,83.33
1535,A,120,115,95.83
1535,B,120,109,90.83
1535,C,120,93,77.5
1535,D,120,93,77.5
1535,E,120,116,96.67
1535,F,120,114,95.0
1535,G,120,108,90.0
1536,A,120,115,95.83
1536,B,120,104,86.67
1536,C,120,78,65.0
1536,D,120,100,83.33
1536,E,120,115,95.83
1536,F,120,113,94.17
1536,G,120,94,78.33
1537,A,120,112,93.33
1537,B,120,100,83.33
1537,C,120,76,63.33
1537,D,120,101,84.17
1537,E,120,115,95.83
1537,F,120,110,91.67
1537,G,120,102,85.0
1538,A,120,108,90.0
1538,B,120,95,79.17
1538,C,120,78,65.0
1538,D,120,97,80.83
1538,E,120,111,92.5
1538,F,120,112,93.33
1538,G,120,111,92.5
1539,A,120,114,95.0
1539,B,120,111,92.5
1539,C,120,84,70.0
1539,D,120,98,81.67
1539,E,120,116,96.67
1539,F,120,110,91.67
1539,G,120,101,84.17
1540,A,120,110,91.67
1540,B,120,103,85.83
1540,C,120,79,65.83
1540,D,120,105,87.5
1540,E,120,112,93.33
1540,F,120,114,95.0
1540,G,120,99,82.5
1541,A,120,112,93.33
1541,B,120,104,86.67
1541,C,120,83,69.17
1541,D,120,91,75.83
1541,E,120,116,96.67
1541,F,120,116,96.67
1541,G,120,109,90.83
1542,A,120,113,94.17
1542,B,120,104,86.67
1542,C,120,71,59.17
1542,D,120,102,85.0
1542,E,120,113,94.17
1542,F,120,110,91.67
1542,G,120,106,88.33
1543,A,120,110,91.67
1543,B,120,103,85.83
1543,C,120,86,71.67
1543,D,120,94,78.33
1543,E,120,118,98.33
1543,F,120,112,93.33
1543,G,120,105,87.5
1544,A,120,108,90.0
1544,B,120,107,89.17
1544,C,120,82,68.33
1544,D,120,94,78.33
1544,E,120,114,95.0
1544,F,120,113,94.17
1544,G,120,98,81.67
1545,A,120,112,93.33
1545,B,120,92,76.67
1545,C,120,74,61.67
1545,D,120,97,80.83
1545,E,120,111,92.5
1545,F,120,107,89.17
1545,G,120,95,79.17
1546,A,120,109,90.83
1546,B,120,107,89.17
1546,C,120,76,63.33
1546,D,120,90,75.0
1546,E,120,116,96.67
1546,F,120,113,94.17
1546,G,120,103,85.83
1547,A,120,112,93.33
1547,B,120,102,85.0
1547,C,120,91,75.83
1547,D,120,99,82.5
1547,E,120,117,97.5
1547,F,120,106,88.33
1547,G,120,105,87.5
1548,A,120,109,90.83
1548,B,120,105,87.5
1548,C,120,74,61.67
1548,D,120,99,82.5
1548,E,120,116,96.67
1548,F,120,110,91.67
1548,G,120,104,86.67
1549,A,120,110,91.67
1549,B,120,107,89.17
1549,C,120,89,74.17
1549,D,120,94,78.33
1549,E,120,112,93.33
1549,F,120,110,91.67
1549,G,120,101,84.17
1550,A,120,109,90.83
1550,B,120,103,85.83
1550,C,120,70,58.33
1550,D,120,96,80.0
1550,E,120,118,98.33
1550,F,120,116,96.67
1550,G,120,103,85.83
1551,A,120,114,95.0
1551,B,120,101,84.17
1551,C,120,77,64.17
1551,D,120,98,81.67
1551,E,120,115,95.83
1551,F,120,112,93.33
1551,G,120,98,81.67
1552,A,120,112,93.33
1552,B,120,105,87.5
1552,C,120,69,57.5
1552,D,120,104,86.67
1552,E,120,114,95.0
1552,F,120,109,90.83
1552,G,120,103,85.83
1553,A,120,113,94.17
1553,B,120,103,85.83
1553,C,120,66,55.0
1553,D,120,92,76.67
1553,E,120,118,98.33
1553,F,120,114,95.0
1553,G,120,109,90.83
1554,A,120,111,92.5
1554,B,120,103,85.83
1554,C,120,76,63.33
1554,D,120,99,82.5
1554,E,120,110,91.67
1554,F,120,113,94.17
1554,G,120,101,84.17
1555,A,120,113,94.17
1555,B,120,107,89.17
1555,C,120,77,64.17
1555,D,120,102,85.0
1555,E,120,114,95.0
1555,F,120,111,92.5
1555,G,120,103,85.83
1556,A,120,111,92.5
1556,B,120,107,89.17
1556,C,120,79,65.83
1556,D,120,97,80.83
1556,E,120,114,95.0
1556,F,120,113,94.17
1556,G,120,95,79.17
1557,A,120,111,92.5
1557,B,120,98,81.67
1557,C,120,78,65.0
1557,D,120,98,81.67
1557,E,120,114,95.0
1557,F,120,112,93.33
1557,G,120,100,83.33
1558,A,120,111,92.5
1558,B,120,92,76.67
1558,C,120,73,60.83
1558,D,120,98,81.67
1558,E,120,116,96.67
1558,F,120,112,93.33
1558,G,120,106,88.33
1559,A,120,108,90.0
1559,B,120,107,89.17
1559,C,120,79,65.83
1559,D,120,106,88.33
1559,E,120,112,93.33
1559,F,120,115,95.83
1559,G,120,106,88.33
1560,A,120,118,98.33
1560,B,120,102,85.0
1560,C,120,75,62.5
1560,D,120,93,77.5
1560,E,120,115,95.83
1560,F,120,110,91.67
1560,G,120,107,89.17
1561,A,120,118,98.33
1561,B,120,101,84.17
1561,C,120,74,61.67
1561,D,120,94,78.33
1561,E,120,114,95.0
1561,F,120,111,92.5
1561,G,120,107,89.17
1562,A,120,113,94.17
1562,B,120,108,90.0
1562,C,120,72,60.0
1562,D,120,100,83.33
1562,E,120,113,94.17
1562,F,120,112,93.33
1562,G,120,105,87.5
1563,A,120,112,93.33
1563,B,120,100,83.33
1563,C,120,84,70.0
1563,D,120,93,77.5
1563,E,120,111,92.5
1563,F,120,111,92.5
1563,G,120,104,86.67
1564,A,120,115,95.83
1564,B,120,103,85.83
1564,C,120,80,66.67
1564,D,120,87,72.5
1564,E,120,116,96.67
1564,F,120,112,93.33
1564,G,120,106,88.33
1565,A,120,110,91.67
1565,B,120,101,84.17
1565,C,120,69,57.5
1565,D,120,95,79.17
1565,E,120,116,96.67
1565,F,120,113,94.17
1565,G,120,105,87.5
1566,A,120,110,91.67
1566,B,120,106,88.33
1566,C,120,87,72.5
1566,D,120,94,78.33
1566,E,120,111,92.5
1566,F,120,116,96.67
1566,G,120,99,82.5
1567,A,120,112,93.33
1567,B,120,110,91.67
1567,C,120,78,65.0
1567,D,120,98,81.67
1567,E,120,114,95.0
1567,F,120,112,93.33
1567,G,120,99,82.5
1568,A,120,113,94.17
1568,B,120,104,86.67
1568,C,120,77,64.17
1568,D,120,95,79.17
1568,E,120,111,92.5
1568,F,120,114,95.0
1568,G,120,93,77.5
1569,A,120,111,92.5
1569,B,120,97,80.83
1569,C,120,69,57.5
1569,D,120,94,78.33
1569,E,120,116,96.67
1569,F,120,111,92.5
1569,G,120,110,91.67
1570,A,120,115,95.83
1570,B,120,106,88.33
1570,C,120,84,70.0
1570,D,120,103,85.83
1570,E,120,116,96.67
1570,F,120,106,88.33
1570,G,120,101,84.17
1571,A,120,111,92.5
1571,B,120,97,80.83
1571,C,120,67,55.83
1571,D,120,92,76.67
1571,E,120,113,94.17
1571,F,120,115,95.83
1571,G,120,103,85.83
1572,A,120,113,94.17
1572,B,120,99,82.5
1572,C,120,80,66.67
1572,D,120,101,84.17
1572,E,120,116,96.67
1572,F,120,109,90.83
1572,G,120,100,83.33
1573,A,120,109,90.83
1573,B,120,96,80.0
1573,C,120,74,61.67
1573,D,120,92,76.67
1573,E,120,113,94.17
1573,F,120,114,95.0
1573,G,120,106,88.33
1574,A,120,116,96.67
1574,B,120,97,80.83
1574,C,120,75,62.5
1574,D,120,87,72.5
1574,E,120,114,95.0
1574,F,120,110,91.67
1574,G,120,98,81.67
1575,A,120,114,95.0
1575,B,120,106,88.33
1575,C,120,73,60.83
1575,D,120,88,73.33
1575,E,120,111,92.5
1575,F,120,116,96.67
1575,G,120,102,85.0
1576,A,120,114,95.0
1576,B,120,105,87.5
1576,C,120,78,65.0
1576,D,120,86,71.67
1576,E,120,115,95.83
1576,F,120,117,97.5
1576,G,120,105,87.5
1577,A,120,111,92.5
1577,B,120,97,80.83
1577,C,120,68,56.67
1577,D,120,99,82.5
1577,E,120,115,95.83
1577,F,120,115,95.83
1577,G,120,100,83.33
1578,A,120,112,93.33
1578,B,120,100,83.33
1578,C,120,77,64.17
1578,D,120,98,81.67
1578,E,120,113,94.17
1578,F,120,106,88.33
1578,G,120,100,83.33
1579,A,120,110,91.67
1579,B,120,105,87.5
1579,C,120,75,62.5
1579,D,120,92,76.67
1579,E,120,111,92.5
1579,F,120,110,91.67
1579,G,120,102,85.0
1580,A,120,114,95.0
1580,B,120,95,79.17
1580,C,120,83,69.17
1580,D,120,99,82.5
1580,E,120,118,98.33
1580,F,120,111,92.5
1580,G,120,98,81.67
1581,A,120,108,90.0
1581,B,120,99,82.5
1581,C,120,78,65.0
1581,D,120,97,80.83
1581,E,120,107,89.17
1581,F,120,110,91.67
1581,G,120,103,85.83
1582,A,120,113,94.17
1582,B,120,100,83.33
1582,C,120,73,60.83
1582,D,120,96,80.0
1582,E,120,115,95.83
1582,F,120,103,85.83
1582,G,120,105,87.5
1583,A,120,112,93.33
1583,B,120,97,80.83
1583,C,120,91,75.83
1583,D,120,103,85.83
1583,E,120,112,93.33
1583,F,120,116,96.67
1583,G,120,101,84.17
1584,A,120,113,94.17
1584,B,120,98,81.67
1584,C,120,84,70.0
1584,D,120,94,78.33
1584,E,120,117,97.5
1584,F,120,111,92.5
1584,G,120,96,80.0
1585,A,120,107,89.17
1585,B,120,100,83.33
1585,C,120,82,68.33
1585,D,120,88,73.33
1585,E,120,116,96.67
1585,F,120,113,94.17
1585,G,120,101,84.17
1586,A,120,114,95.0
1586,B,120,103,85.83
1586,C,120,75,62.5
1586,D,120,110,91.67
1586,E,120,118,98.33
1586,F,120,112,93.33
1586,G,120,100,83.33
1587,A,120,113,94.17
1587,B,120,106,88.33
1587,C,120,77,64.17
1587,D,120,90,75.0
1587,E,120,116,96.67
1587,F,120,115,95.83
1587,G,120,103,85.83
1588,A,120,114,95.0
1588,B,120,105,87.5
1588,C,120,83,69.17
1588,D,120,89,74.17
1588,E,120,118,98.33
1588,F,120,110,91.67
1588,G,120,102,85.0
1589,A,120,110,91.67
1589,B,120,105,87.5
1589,C,120,72,60.0
1589,D,120,91,75.83
1589,E,120,113,94.17
1589,F,120,113,94.17
1589,G,120,99,82.5
1590,A,120,114,95.0
1590,B,120,106,88.33
1590,C,120,77,64.17
1590,D,120,99,82.5
1590,E,120,110,91.67
1590,F,120,111,92.5
1590,G,120,101,84.17
1591,A,120,109,90.83
1591,B,120,100,83.33
1591,C,120,72,60.0
1591,D,120,93,77.5
1591,E,120,114,95.0
1591,F,120,109,90.83
1591,G,120,105,87.5
1592,A,120,110,91.67
1592,B,120,98,81.67
1592,C,120,85,70.83
1592,D,120,91,75.83
1592,E,120,110,91.67
1592,F,120,110,91.67
1592,G,120,100,83.33
1593,A,120,105,87.5
1593,B,120,98,81.67
1593,C,120,80,66.67
1593,D,120,98,81.67
1593,E,120,110,91.67
1593,F,120,108,90.0
1593,G,120,96,80.0
1594,A,120,113,94.17
1594,B,120,102,85.0
1594,C,120,74,61.67
1594,D,120,93,77.5
1594,E,120,112,93.33
1594,F,120,112,93.33
1594,G,120,98,81.67
1595,A,120,110,91.67
1595,B,120,103,85.83
1595,C,120,61,50.83
1595,D,120,92,76.67
1595,E,120,113,94.17
1595,F,120,113,94.17
1595,G,120,104,86.67
1596,A,120,114,95.0
1596,B,120,98,81.67
1596,C,120,71,59.17
1596,D,120,102,85.0
1596,E,120,115,95.83
1596,F,120,106,88.33
1596,G,120,105,87.5
1597,A,120,108,90.0
1597,B,120,105,87.5
1597,C,120,84,70.0
1597,D,120,101,84.17
1597,E,120,114,95.0
1597,F,120,110,91.67
1597,G,120,104,86.67
1598,A,120,110,91.67
1598,B,120,105,87.5
1598,C,120,75,62.5
1598,D,120,93,77.5
1598,E,120,112,93.33
1598,F,120,114,95.0
1598,G,120,101,84.17
1599,A,120,113,94.17
1599,B,120,104,86.67
1599,C,120,78,65.0
1599,D,120,101,84.17
1599,E,120,115,95.83
1599,F,120,110,91.67
1599,G,120,99,82.5
1600,A,120,109,90.83
1600,B,120,96,80.0
1600,C,120,74,61.67
1600,D,120,98,81.67
1600,E,120,116,96.67
1600,F,120,115,95.83
1600,G,120,105,87.5
1601,A,120,113,94.17
1601,B,120,101,84.17
1601,C,120,87,72.5
1601,D,120,95,79.17
1601,E,120,113,94.17
1601,F,120,110,91.67
1601,G,120,98,81.67
1602,A,120,113,94.17
1602,B,120,97,80.83
1602,C,120,75,62.5
1602,D,120,97,80.83
1602,E,120,114,95.0
1602,F,120,114,95.0
1602,G,120,97,80.83
1603,A,120,112,93.33
1603,B,120,99,82.5
1603,C,120,78,65.0
1603,D,120,100,83.33
1603,E,120,115,95.83
1603,F,120,110,91.67
1603,G,120,106,88.33
1604,A,120,113,94.17
1604,B,120,104,86.67
1604,C,120,80,66.67
1604,D,120,98,81.67
1604,E,120,114,95.0
1604,F,120,114,95.0
1604,G,120,96,80.0
1605,A,120,112,93.33
1605,B,120,105,87.5
1605,C,120,76,63.33
1605,D,120,85,70.83
1605,E,120,117,97.5
1605,F,120,113,94.17
1605,G,120,101,84.17
1606,A,120,108,90.0
1606,B,120,96,80.0
1606,C,120,83,69.17
1606,D,120,97,80.83
1606,E,120,117,97.5
1606,F,120,110,91.67
1606,G,120,103,85.83
1607,A,120,110,91.67
1607,B,120,101,84.17
1607,C,120,72,60.0
1607,D,120,91,75.83
1607,E,120,115,95.83
1607,F,120,114,95.0
1607,G,120,99,82.5
1608,A,120,113,94.17
1608,B,120,93,77.5
1608,C,120,79,65.83
1608,D,120,99,82.5
1608,E,120,113,94.17
1608,F,120,109,90.83
1608,G,120,97,80.83
1609,A,120,115,95.83
1609,B,120,104,86.67
1609,C,120,70,58.33
1609,D,120,97,80.83
1609,E,120,111,92.5
1609,F,120,114,95.0
1609,G,120,99,82.5
1610,A,120,111,92.5
1610,B,120,98,81.67
